Product_Weight,Product_Sugar_Content,Product_Allocated_Area,Product_Type,Product_MRP,Store_Establishment_Year,Store_Size,Store_Location_City_Type,Store_Type,Store_Age,Price_Per_Weight,Product_Store_Sales_Total
20.35,0,0.022,13,156.56,1999,1,0,0,25,7.692988059554812,5387.26
12.02,0,0.041,13,118.48,2009,1,1,3,15,9.856085184260879,2725.02
12.97,0,0.04,4,165.45,2009,1,1,3,15,12.755377380309922,3901.29
9.93,0,0.041,13,120.85,1987,0,1,2,37,12.168965864464807,2301.83
12.22,2,0.064,0,151.05,2009,1,1,3,15,12.359872350871452,3437.02
13.37,0,0.045,14,127.97,2009,1,1,3,15,9.570712736519333,3225.96
13.07,1,0.036,9,115.87,2009,1,1,3,15,8.864662229362711,2909.34
11.65,2,0.154,3,157.84,2009,1,1,3,15,13.547334992704489,3447.49
14.44,0,0.036,13,134.53,1999,1,0,0,25,9.315836853403505,6410.25
10.72,2,0.083,6,119.55,1987,0,1,2,37,11.151012032459658,2453.7
14.62,2,0.119,7,199.73,1987,0,1,2,37,13.660488338690925,4976.47
14.34,0,0.033,4,148.41,2009,1,1,3,15,10.348650721706994,3863.08
15.68,2,0.104,13,141.98,1987,0,1,2,37,9.054269498118742,4033.74
12.2,0,0.084,6,134.65,2009,1,1,3,15,11.035980657323172,3097.45
9.67,1,0.082,9,104.08,1998,2,2,1,26,10.762072174542446,1900.56
11.38,0,0.026,10,117.21,2009,1,1,3,15,10.29874351990159,2555.37
13.29,1,0.124,8,174.98,1987,0,1,2,37,13.16529982695057,4169.06
7.63,0,0.077,14,128.77,1998,2,2,1,26,16.874590486174814,1943.93
13.3,2,0.009,6,158.76,2009,1,1,3,15,11.9359446658146,3839.6
9.81,0,0.05,5,156.67,2009,1,1,3,15,15.968810518805421,3008.65
15.42,2,0.021,5,187.03,1987,0,1,2,37,12.12826664937423,4897.07
10.97,0,0.057,13,163.96,2009,1,1,3,15,14.9448546167168,3418.73
15.04,2,0.024,1,196.19,1987,0,1,2,37,13.043680606342665,4997.63
10.06,0,0.031,0,77.58,1998,2,2,1,26,7.710963124937879,1445.69
13.67,0,0.055,10,125.03,2009,1,1,3,15,9.145636749323385,3233.44
12.59,2,0.032,13,153.59,2009,1,1,3,15,12.19839567945358,3573.63
10.43,0,0.059,13,73.7,1998,2,2,1,26,7.06547790240629,1450.83
12.26,2,0.085,6,138.07,2009,1,1,3,15,11.260908571894625,3180.13
10.57,2,0.065,14,128.59,2009,1,1,3,15,12.164412070759626,2605.51
10.99,0,0.126,5,148.23,2009,1,1,3,15,13.486488945500863,3100.94
11.59,2,0.035,3,96.26,1998,2,2,1,26,8.304719178673109,2175.23
15.44,0,0.082,5,220.07,1999,1,0,0,25,14.252315264555405,5577.07
11.16,0,0.052,6,151.76,2009,1,1,3,15,13.597347907893557,3212.28
13.48,1,0.142,8,153.36,2009,1,1,3,15,11.376010681700171,3768.73
10.02,2,0.184,6,89.92,1998,2,2,1,26,8.9731563716196,1688.81
11.58,2,0.228,14,152.36,2009,1,1,3,15,13.156031430791815,3321.03
10.21,0,0.096,6,121.78,1987,0,1,2,37,11.92635393203408,2385.57
14.83,0,0.071,5,167.45,1999,1,0,0,25,11.290540084957184,4362.79
8.44,1,0.188,8,102.17,1987,0,1,2,37,12.104016111835092,4466.61
8.4,2,0.036,4,90.7,1998,2,2,1,26,10.796333769789312,1339.07
12.16,1,0.21,9,173.09,2009,1,1,3,15,14.233204506208372,3875.63
17.18,0,0.026,6,217.07,1999,1,0,0,25,12.634305337291194,5908.59
13.84,0,0.061,10,146.78,2009,1,1,3,15,10.604725092117622,3717.08
14.54,0,0.048,13,174.41,1999,1,0,0,25,11.994360772986727,4439.31
11.36,0,0.14,14,152.15,2009,1,1,3,15,13.392307015227535,3265.06
13.68,2,0.055,13,172.37,1999,1,0,0,25,12.59922520283605,4204.8
12.4,0,0.055,4,112.74,2009,1,1,3,15,9.091202322393356,2695.15
11.35,2,0.023,7,95.79,1998,2,2,1,26,8.438904061316185,2111.1
17.24,0,0.069,14,224.3,1999,1,0,0,25,13.009686213096689,6071.0
8.18,0,0.151,14,103.74,1998,2,2,1,26,12.680601393472681,1557.03
9.65,0,0.027,15,94.67,1998,2,2,1,26,9.809346181742825,1704.05
16.54,2,0.013,13,220.37,1999,1,0,0,25,13.322652802128045,5833.35
12.14,0,0.079,10,144.92,2009,1,1,3,15,11.93641380446421,3295.1
11.68,0,0.12,6,129.73,2009,1,1,3,15,11.106069685814571,2879.43
11.49,0,0.081,3,160.35,2009,1,1,3,15,13.954399094943868,3463.94
13.22,2,0.122,0,127.13,2009,1,1,3,15,9.615762801603509,3174.35
8.63,1,0.036,9,129.62,1998,2,2,1,26,15.017958521608156,2188.69
11.33,0,0.03,4,145.97,2009,1,1,3,15,12.882358132556703,3133.61
14.35,0,0.027,0,135.3,2009,1,1,3,15,9.427914431050102,3596.02
10.2,0,0.08,13,145.66,2009,1,1,3,15,14.278992255661212,2871.58
14.04,0,0.032,5,108.88,2009,1,1,3,15,7.7544334449113315,2985.23
10.29,0,0.027,13,150.71,2009,1,1,3,15,14.644835292974447,2994.8
16.1,0,0.05,4,172.97,1987,0,1,2,37,10.742811005527605,4764.19
10.99,0,0.022,14,146.14,2009,1,1,3,15,13.296333363661176,2965.77
12.28,0,0.093,13,100.94,1987,0,1,2,37,8.219200390847652,2426.07
10.37,0,0.112,3,146.48,2009,1,1,3,15,14.123999614309133,2926.74
12.92,2,0.027,6,131.58,2009,1,1,3,15,10.18342233573253,3198.09
12.12,1,0.113,8,151.61,2009,1,1,3,15,12.508043890768091,3426.25
14.33,2,0.098,10,194.7,1987,0,1,2,37,13.58593259367804,3721.52
13.54,2,0.103,5,99.24,2009,1,1,3,15,7.328853112768629,2675.79
17.44,1,0.034,9,193.87,1999,1,0,0,25,11.11576171091107,5494.21
15.49,2,0.089,6,156.13,1999,1,0,0,25,10.078755406364985,4279.56
21.04,2,0.04,15,158.86,1999,1,0,0,25,7.5500213868162165,5591.41
12.03,1,0.02,8,95.47,1998,2,2,1,26,7.935333721220182,2256.39
13.58,2,0.178,4,117.91,2009,1,1,3,15,8.681982180988145,3066.6
16.19,2,0.067,6,126.46,2009,1,1,3,15,7.810512012846641,3831.71
5.71,0,0.031,4,120.96,1998,2,2,1,26,21.180178602696547,1350.76
13.69,1,0.062,9,155.48,2009,1,1,3,15,11.35636549558104,3860.83
14.44,0,0.031,13,135.2,2009,1,1,3,15,9.362232532373104,3614.1
16.74,0,0.1,13,203.67,1999,1,0,0,25,12.165939908010273,5535.46
10.93,1,0.083,9,105.58,1998,2,2,1,26,9.658768639648706,2215.86
9.01,2,0.089,3,96.1,1998,2,2,1,26,10.664743091776717,1588.94
15.01,0,0.09,0,145.57,2009,1,1,3,15,9.697555126240756,3956.75
12.48,0,0.021,0,143.52,2009,1,1,3,15,11.499078599471197,3343.31
13.85,2,0.033,10,159.07,2009,1,1,3,15,11.484369359613025,3969.81
14.17,0,0.082,5,161.55,1998,2,2,1,26,11.400042339990122,1786.99
11.19,2,0.043,3,130.27,2009,1,1,3,15,11.640604056831384,2780.34
11.12,0,0.119,14,102.57,1998,2,2,1,26,9.223091448610736,2196.18
13.1,2,0.03,5,157.08,2009,1,1,3,15,11.989924433249373,3759.71
10.22,0,0.123,4,130.98,2009,1,1,3,15,12.814793073084823,2575.65
13.45,0,0.029,6,146.12,2009,1,1,3,15,10.863132852576017,3615.16
15.39,0,0.09,1,154.27,1999,1,0,0,25,10.023390293028394,4221.01
13.18,2,0.14,2,144.03,2009,1,1,3,15,10.92709202640164,3510.58
16.33,0,0.089,13,146.79,1999,1,0,0,25,8.988426918131161,4280.48
11.39,0,0.065,6,178.11,2009,1,1,3,15,15.636028443508033,2119.94
14.13,0,0.118,6,223.61,1999,1,0,0,25,15.82407472931852,5353.78
13.17,0,0.076,5,151.4,2009,1,1,3,15,11.494951028775342,3659.4
12.5,1,0.032,9,149.26,2009,1,1,3,15,11.939844812415007,3463.5
10.64,0,0.144,15,150.91,2009,1,1,3,15,14.181937787801898,3077.83
15.54,0,0.027,4,186.52,1987,0,1,2,37,12.001801685863203,4913.95
13.26,2,0.029,14,120.55,2009,1,1,3,15,9.09056632229847,3048.43
15.36,0,0.044,4,221.8,1999,1,0,0,25,14.439164116919473,5594.15
15.95,1,0.036,11,176.83,1987,0,1,2,37,11.085825340104071,4808.21
12.36,2,0.026,14,98.31,1987,0,1,2,37,7.953240029123858,2389.89
5.93,0,0.03,4,109.76,1998,2,2,1,26,18.506154105547125,1171.69
8.92,0,0.173,3,142.67,2009,1,1,3,15,15.99260172626387,2519.65
8.96,1,0.022,8,129.98,1998,2,2,1,26,14.505077558308223,2269.34
12.91,0,0.044,1,131.29,2009,1,1,3,15,10.168848268917976,3189.35
10.73,0,0.014,6,153.79,2009,1,1,3,15,14.331376386170906,3347.48
12.68,1,0.024,8,140.13,2009,1,1,3,15,11.050390347764372,3317.08
11.15,0,0.116,6,140.71,2009,1,1,3,15,12.618599228768721,2985.32
12.99,0,0.061,13,130.04,2009,1,1,3,15,10.010006927873143,3180.86
15.35,2,0.081,14,162.2,1999,1,0,0,25,10.566086899876229,4372.2
10.09,1,0.029,9,88.75,1998,2,2,1,26,8.79496581111882,1682.18
14.28,1,0.084,8,148.82,2009,1,1,3,15,10.420838876829354,3856.98
11.41,1,0.054,9,138.43,2009,1,1,3,15,12.131276838138639,2995.34
12.15,1,0.063,11,155.6,2009,1,1,3,15,12.805530409019834,3514.82
15.56,0,0.036,5,193.44,1999,1,0,0,25,12.431077694235588,5059.8
8.81,0,0.015,10,142.71,1987,0,1,2,37,16.196799455226422,2495.59
13.94,0,0.041,5,98.97,2009,1,1,3,15,7.0992037873897145,3560.26
10.7,1,0.128,9,124.23,2009,1,1,3,15,11.609195402298852,2545.03
13.94,2,0.036,0,191.07,1987,0,1,2,37,13.705616526791479,4645.79
11.9,2,0.067,6,118.8,2009,1,1,3,15,9.982354423997982,2704.29
11.42,0,0.072,12,131.2,2009,1,1,3,15,11.487610541984065,5081.46
12.13,0,0.072,14,98.87,1987,0,1,2,37,8.150193718572254,4644.06
10.34,1,0.12,9,126.22,2009,1,1,3,15,12.205782806305,2504.11
10.3,0,0.037,14,154.46,2009,1,1,3,15,14.99466071255218,2841.59
16.33,0,0.052,5,196.68,1999,1,0,0,25,12.043353132080094,5300.06
15.7,2,0.039,10,188.25,1999,1,0,0,25,11.989682185848036,4984.48
13.35,0,0.067,6,108.83,2009,1,1,3,15,8.151449329638229,2828.49
11.03,2,0.098,3,142.58,2009,1,1,3,15,12.925392076874266,2994.34
9.19,1,0.133,8,119.26,1998,2,2,1,26,12.975737134152977,2102.94
11.49,0,0.119,6,141.28,2009,1,1,3,15,12.294839439561397,3072.79
11.75,0,0.122,4,99.16,1998,2,2,1,26,8.438430771849205,2269.67
13.17,2,0.034,6,122.91,2009,1,1,3,15,9.331865461999849,3077.27
12.84,0,0.109,10,175.87,1987,0,1,2,37,13.695973833813566,4086.02
11.22,1,0.067,9,125.23,2009,1,1,3,15,11.16032439176544,2683.24
17.35,2,0.047,14,137.15,1999,1,0,0,25,7.904443547922309,4312.94
12.86,1,0.076,8,154.49,2009,1,1,3,15,12.012285203327892,3651.67
13.17,2,0.035,5,160.78,2009,1,1,3,15,12.207121706780049,3851.49
14.83,0,0.147,0,183.62,1987,0,1,2,37,12.380823949834806,4693.97
12.31,0,0.066,6,119.26,2009,1,1,3,15,9.687271545772074,2807.27
11.32,0,0.071,6,149.64,2009,1,1,3,15,13.217913611871742,3205.35
10.59,0,0.126,3,165.05,2009,1,1,3,15,15.583986403550186,3356.57
10.4,2,0.029,0,123.1,1987,0,1,2,37,11.835400442265167,2455.6
13.22,0,0.143,6,176.83,1998,2,2,1,26,13.374933817411694,571.37
12.98,1,0.138,9,146.5,2009,1,1,3,15,11.285725290809644,3515.57
13.91,2,0.103,14,151.64,2009,1,1,3,15,10.900726044137732,3832.02
11.52,0,0.015,6,141.18,2009,1,1,3,15,12.254144605502995,3078.6
7.99,0,0.033,6,86.79,1987,0,1,2,37,10.860968589663372,2915.49
10.3,2,0.089,15,118.94,1987,0,1,2,37,11.546451800796039,2345.7
16.98,2,0.015,15,188.74,1999,1,0,0,25,11.114775337141511,5285.09
15.46,2,0.004,6,150.48,1987,0,1,2,37,9.732876269322812,4157.91
13.37,2,0.144,6,173.1,1987,0,1,2,37,12.945927754094683,4149.85
10.85,0,0.01,14,144.61,2009,1,1,3,15,13.326882314994013,2997.3
14.11,0,0.078,0,131.65,2009,1,1,3,15,9.329601020480478,4412.79
12.38,0,0.028,10,180.73,1987,0,1,2,37,14.597366933204102,4080.93
11.55,2,0.053,15,153.55,2009,1,1,3,15,13.293221366115489,3337.44
12.14,0,0.048,3,168.28,2009,1,1,3,15,13.860472778189605,3772.64
11.95,0,0.022,6,226.26,1987,0,1,2,37,18.932306919923022,4916.4
13.81,0,0.011,5,173.28,1999,1,0,0,25,12.546520889146333,4252.78
11.88,0,0.188,13,160.57,2009,1,1,3,15,13.514855651881154,3555.41
12.22,0,0.074,0,135.02,2009,1,1,3,15,11.048195728663776,3109.34
13.08,0,0.079,4,168.87,2009,1,1,3,15,12.90956348902989,3997.8
14.52,1,0.046,11,186.63,1987,0,1,2,37,12.852420632187867,4685.6
15.31,1,0.063,9,144.37,2009,1,1,3,15,9.429168571615179,3998.52
14.1,2,0.006,13,210.11,1999,1,0,0,25,14.900361676476848,5070.81
14.39,0,0.021,0,114.68,2009,1,1,3,15,7.968869432284067,3184.62
12.06,1,0.043,9,123.58,2009,1,1,3,15,10.246248238122876,2840.17
9.82,2,0.031,0,145.64,2009,1,1,3,15,14.829447103146318,2785.54
12.05,0,0.027,0,145.13,2009,1,1,3,15,12.042983984731556,3277.64
13.02,0,0.12,6,158.7,2009,1,1,3,15,12.188003993548882,3775.59
10.54,2,0.049,14,151.98,2009,1,1,3,15,14.417986908262973,3077.93
15.03,2,0.128,3,164.72,1999,1,0,0,25,10.958685383540683,4353.59
12.04,1,0.086,9,162.26,1998,2,2,1,26,13.475624948094014,512.42
12.22,2,0.014,10,81.67,1998,2,2,1,26,6.68275918500941,2017.28
15.75,2,0.076,4,144.77,1987,0,1,2,37,9.191162465875184,4107.19
13.07,0,0.037,10,143.79,2009,1,1,3,15,11.000688547165481,3481.67
9.32,0,0.042,6,127.59,1987,0,1,2,37,13.688445445767622,2301.68
12.29,1,0.123,9,159.9,2009,1,1,3,15,13.009519160361242,3633.8
12.11,1,0.033,8,175.29,2009,1,1,3,15,14.473619024027744,3908.14
11.61,1,0.049,8,200.87,1999,1,0,0,25,17.29997416243218,4318.24
7.21,1,0.035,9,147.23,1998,2,2,1,26,20.417417833864928,2226.9
11.6,0,0.028,6,190.11,1987,0,1,2,37,16.387380398241532,4096.83
12.4,2,0.065,6,94.99,1987,0,1,2,37,7.659866139827433,4685.23
13.88,0,0.074,6,145.68,2009,1,1,3,15,10.49492111519343,3703.0
15.95,0,0.069,6,156.41,1999,1,0,0,25,9.805654817879757,4391.32
17.36,0,0.081,4,153.55,1987,0,1,2,37,8.844536605034273,4649.58
11.05,0,0.013,4,114.41,1987,0,1,2,37,10.352909238982898,2422.69
14.16,0,0.063,13,129.12,2009,1,1,3,15,9.118000141232965,3427.3
11.89,0,0.089,5,161.22,2009,1,1,3,15,13.558153225128247,3571.13
14.83,0,0.157,13,189.19,1987,0,1,2,37,12.756388645404895,4807.21
10.9,1,0.013,8,153.32,2009,1,1,3,15,14.064764700486194,3186.51
12.54,0,0.066,6,124.0,2009,1,1,3,15,9.887568774419904,2956.35
14.88,0,0.038,3,96.49,2009,1,1,3,15,6.4841072508567965,2922.28
12.41,0,0.138,14,120.58,2009,1,1,3,15,9.715574893239868,2856.87
12.81,0,0.025,13,143.16,2009,1,1,3,15,11.174771680586995,3410.04
12.68,0,0.03,13,133.19,2009,1,1,3,15,10.503114896301554,3176.35
12.01,2,0.105,14,146.0,2009,1,1,3,15,12.155524102905671,3287.09
15.02,0,0.044,13,193.24,1987,0,1,2,37,12.864656148059385,4934.83
9.81,0,0.039,5,141.69,2009,1,1,3,15,14.44195290999898,2701.94
12.55,2,0.175,4,170.58,2009,1,1,3,15,13.590948928372242,3912.55
14.24,0,0.133,1,135.42,1998,2,2,1,26,9.50916368232568,1418.19
14.09,0,0.128,13,178.38,1999,1,0,0,25,12.659144134553971,4418.71
13.19,0,0.007,4,153.58,2009,1,1,3,15,11.642786748540674,3708.43
16.02,0,0.132,0,187.35,1999,1,0,0,25,11.694026590100492,5039.06
12.28,2,0.031,5,144.26,2009,1,1,3,15,11.746600439703608,3312.18
12.84,0,0.047,13,147.58,2009,1,1,3,15,11.492874386730007,3506.54
14.24,0,0.063,10,159.5,1987,0,1,2,37,11.20005617583035,4067.72
9.74,0,0.036,0,89.74,1998,2,2,1,26,9.212606508572016,1621.92
10.36,2,0.089,5,138.92,2009,1,1,3,15,13.407972203455266,2768.51
9.76,2,0.015,13,139.5,1998,2,2,1,26,14.291568486835367,1474.53
14.02,0,0.128,10,195.0,1987,0,1,2,37,13.907709863775766,4743.07
14.41,0,0.03,13,146.36,2009,1,1,3,15,10.156130733467492,3837.19
12.86,0,0.174,6,160.58,2009,1,1,3,15,12.485809812611775,3777.87
13.16,2,0.011,10,130.22,2009,1,1,3,15,9.894384925157663,3223.31
13.84,0,0.038,1,115.31,2009,1,1,3,15,8.331045444693302,3071.71
14.43,1,0.065,9,177.0,1999,1,0,0,25,12.2652622825861,4467.64
11.4,1,0.063,8,141.03,2009,1,1,3,15,12.36996754670643,3047.2
9.11,1,0.031,8,122.34,1998,2,2,1,26,13.427724728350348,1082.24
9.37,0,0.047,10,130.6,1987,0,1,2,37,13.936612954860742,2374.51
9.66,1,0.177,9,86.2,1998,2,2,1,26,8.922471793810166,1531.37
12.13,1,0.067,8,171.71,2009,1,1,3,15,14.15464512406232,3840.72
10.68,0,0.036,6,145.38,2009,1,1,3,15,13.611085104390975,2973.37
14.25,0,0.031,0,182.95,1987,0,1,2,37,12.83769560030875,4549.33
13.77,0,0.108,6,189.04,1987,0,1,2,37,13.72739815554426,4565.13
14.61,2,0.014,2,144.48,2009,1,1,3,15,9.88844021627541,3842.24
12.29,1,0.037,9,129.26,2009,1,1,3,15,10.516638190545928,3007.15
13.34,0,0.039,5,150.81,2009,1,1,3,15,11.304250056217676,3686.47
14.2,2,0.054,4,112.5,2009,1,1,3,15,7.921977325540456,3097.33
10.58,0,0.04,13,121.29,1987,0,1,2,37,11.462999716472924,2457.01
13.1,2,0.041,6,124.94,2009,1,1,3,15,9.536676589573316,3102.7
10.46,0,0.084,6,158.78,2009,1,1,3,15,15.178281235063569,3197.66
11.61,0,0.033,0,153.19,2009,1,1,3,15,13.193523382998881,3343.51
13.14,1,0.161,8,147.36,2009,1,1,3,15,11.213758465870178,3569.52
13.68,0,0.137,0,97.26,2009,1,1,3,15,7.109129449601638,2667.17
11.29,0,0.021,7,155.86,2009,1,1,3,15,13.803914622265523,3325.42
12.68,0,0.064,6,183.73,1999,1,0,0,25,14.488604999605709,4209.48
10.24,0,0.077,4,123.65,1987,0,1,2,37,12.074016209354555,2428.58
9.4,0,0.082,1,125.61,1998,2,2,1,26,13.361344537815127,2279.88
11.53,0,0.14,14,176.53,2009,1,1,3,15,15.309166594397713,3804.15
8.93,0,0.031,13,126.48,1998,2,2,1,26,14.1619079610346,2190.98
11.03,0,0.028,13,172.58,2009,1,1,3,15,15.645000453268066,3609.33
12.87,2,0.089,6,133.63,2009,1,1,3,15,10.382254681065962,3227.45
16.21,1,0.122,9,186.92,1999,1,0,0,25,11.530442292270678,5072.43
11.9,0,0.024,4,152.37,2009,1,1,3,15,12.803125787748929,3393.08
13.09,0,0.148,4,124.13,2009,1,1,3,15,9.482086929951876,3084.52
14.71,0,0.023,0,153.67,1987,0,1,2,37,10.445924818163277,4055.0
14.48,0,0.128,0,171.58,1999,1,0,0,25,11.848629238312272,4368.41
10.41,2,0.17,4,115.64,1987,0,1,2,37,11.107482470463934,2303.6
10.53,0,0.008,5,142.38,2009,1,1,3,15,13.520083562814548,2878.31
12.37,0,0.066,5,120.29,2009,1,1,3,15,9.723547005092557,2842.59
11.35,2,0.063,3,136.51,2009,1,1,3,15,12.026253193551229,2943.26
15.77,0,0.021,4,144.56,1987,0,1,2,37,9.166191110265679,4107.65
12.47,2,0.013,5,156.41,2009,1,1,3,15,12.541897201507497,3603.48
14.43,1,0.021,9,147.12,2009,1,1,3,15,10.194719700644447,3855.59
10.91,0,0.056,10,106.68,1998,2,2,1,26,9.777288974429476,2233.56
12.67,1,0.076,9,154.3,2009,1,1,3,15,12.177412990292796,3605.41
15.99,2,0.064,13,172.33,1987,0,1,2,37,10.776686886373586,4724.83
13.31,0,0.043,10,125.59,2009,1,1,3,15,9.435053714972579,3163.84
12.09,1,0.123,8,148.76,2009,1,1,3,15,12.30336614010421,3362.58
12.25,1,0.01,8,198.7,1999,1,0,0,25,16.219084156395397,4418.61
12.35,2,0.022,10,113.41,2009,1,1,3,15,9.182252449194397,2697.34
11.13,2,0.035,14,110.81,1987,0,1,2,37,9.95508040607313,2366.89
11.95,0,0.047,1,164.23,2009,1,1,3,15,13.741946280645971,3646.17
14.21,2,0.035,6,127.81,2009,1,1,3,15,8.993737245795511,3412.28
10.31,0,0.054,5,111.08,1998,2,2,1,26,10.772960915527106,2188.81
9.84,2,0.102,0,136.6,2009,1,1,3,15,13.88070318057108,2604.08
12.39,0,0.114,5,175.47,2009,1,1,3,15,14.161084658219675,3975.65
14.76,0,0.076,10,130.99,2009,1,1,3,15,8.874060023033671,3601.2
14.71,1,0.083,9,145.12,2009,1,1,3,15,9.864727074977909,3880.22
10.7,0,0.021,4,136.6,2009,1,1,3,15,12.765162134379965,2799.52
14.04,0,0.039,4,156.19,2009,1,1,3,15,11.12385157752297,3953.88
13.89,0,0.015,5,196.66,1987,0,1,2,37,14.157368080051832,4748.77
11.0,2,0.12,5,152.09,2009,1,1,3,15,13.825106808471958,3183.92
10.48,2,0.015,10,154.22,2009,1,1,3,15,14.714244823967178,3110.05
13.03,1,0.061,8,150.09,2009,1,1,3,15,11.517918808993938,3601.38
12.98,2,0.021,1,147.61,2009,1,1,3,15,11.37123488175025,3538.76
8.88,0,0.115,4,124.27,1998,2,2,1,26,13.992793604323836,2134.72
7.96,2,0.016,6,85.82,1998,2,2,1,26,10.780052757191307,1139.7
11.58,2,0.041,6,114.95,2009,1,1,3,15,9.925740436922545,2554.65
15.91,0,0.092,5,171.64,1987,0,1,2,37,10.787505499340078,4693.82
15.29,0,0.082,4,189.49,1987,0,1,2,37,12.392256883133872,4918.47
12.11,0,0.105,5,135.19,2009,1,1,3,15,11.162579473206177,3089.44
9.26,2,0.021,3,83.38,1998,2,2,1,26,9.00334737069431,1385.27
8.02,0,0.065,3,124.97,1987,0,1,2,37,15.580351577110088,3090.42
15.73,0,0.031,0,149.47,1987,0,1,2,37,9.501621003114868,4199.64
10.96,2,0.137,3,122.25,2009,1,1,3,15,11.15317945442934,2564.53
16.01,0,0.027,6,117.48,2009,1,1,3,15,7.3374554993442,3606.55
12.16,0,0.084,13,130.67,2009,1,1,3,15,10.745004522654387,3006.41
13.27,2,0.046,13,173.14,1987,0,1,2,37,13.046492351744405,4128.1
13.36,0,0.12,7,106.07,2009,1,1,3,15,7.938777037646883,2774.76
13.0,2,0.054,6,166.75,2009,1,1,3,15,12.82593646642566,3934.53
17.87,0,0.124,13,166.45,1999,1,0,0,25,9.313972357450616,5029.11
12.87,0,0.175,4,146.47,2009,1,1,3,15,11.379846165799083,3491.96
14.09,2,0.047,7,192.85,1987,0,1,2,37,13.686040735221063,4714.9
12.65,0,0.121,5,149.9,2009,1,1,3,15,11.848865702316022,3511.58
10.48,0,0.073,10,92.63,1998,2,2,1,26,8.837897147218776,1849.5
11.75,0,0.03,15,161.68,2009,1,1,3,15,13.75882903582674,3549.16
11.3,2,0.099,7,90.06,1998,2,2,1,26,7.969206264932307,1981.53
12.8,1,0.034,11,147.19,2009,1,1,3,15,11.498320443715334,3488.76
12.83,0,0.068,6,162.76,2009,1,1,3,15,12.684903748733536,3814.11
13.56,0,0.029,0,126.47,2009,1,1,3,15,9.326008406459701,3238.63
14.41,0,0.186,6,151.56,2009,1,1,3,15,10.516966206370135,3942.23
8.26,2,0.086,10,131.1,1998,2,2,1,26,15.86974942500908,2134.22
15.52,2,0.086,14,214.65,1999,1,0,0,25,13.82965015140777,5483.76
13.46,0,0.162,14,159.2,2009,1,1,3,15,11.826758784637098,2620.02
12.6,0,0.047,6,130.67,2009,1,1,3,15,10.369811919688914,3105.79
11.15,0,0.079,14,92.71,1998,2,2,1,26,8.314052551340687,2001.18
15.8,0,0.151,3,154.49,1999,1,0,0,25,9.777229289285488,4317.3
15.67,2,0.076,5,135.36,2009,1,1,3,15,8.637610873588157,3897.08
10.4,0,0.026,5,131.82,2009,1,1,3,15,12.673781367176232,2632.49
14.04,0,0.058,3,120.97,2009,1,1,3,15,8.615483227690337,3234.27
10.87,1,0.007,8,143.98,2009,1,1,3,15,13.244411737650632,2988.38
10.71,0,0.033,13,116.75,1987,0,1,2,37,10.900009336196433,2395.76
10.57,2,0.104,10,139.54,2009,1,1,3,15,13.200264875603064,2828.88
13.64,0,0.021,12,163.72,1987,0,1,2,37,12.002052635437284,4017.87
12.03,0,0.031,0,137.0,2009,1,1,3,15,11.387249605186602,3108.32
11.15,0,0.03,13,180.22,2009,1,1,3,15,16.16177921262667,3792.93
14.29,1,0.018,8,188.64,1987,0,1,2,37,13.199916031068504,4675.53
10.69,2,0.176,3,116.37,1987,0,1,2,37,10.884856421288935,2381.71
10.46,0,0.022,13,139.16,2009,1,1,3,15,13.302743523563713,2795.87
12.88,0,0.123,15,158.39,2009,1,1,3,15,12.296405558574644,3738.06
11.85,1,0.045,9,147.18,2009,1,1,3,15,12.419205130368747,3274.24
12.22,2,0.05,3,158.49,2009,1,1,3,15,12.96866050241388,3589.01
10.39,1,0.012,8,101.82,1998,2,2,1,26,9.798864401886247,2016.07
11.49,2,0.013,0,128.44,2009,1,1,3,15,11.17744321643025,2809.48
12.71,0,0.085,4,114.22,2009,1,1,3,15,8.985917709070883,2794.23
15.06,2,0.014,14,146.66,2009,1,1,3,15,9.7377332182458,3990.69
13.65,0,0.09,4,184.25,1999,1,0,0,25,13.497179693795326,4440.59
14.81,0,0.122,13,197.96,1987,0,1,2,37,13.365741678482209,4983.27
11.08,0,0.073,10,151.76,2009,1,1,3,15,13.695514845230575,3193.59
12.22,0,0.032,3,137.13,2009,1,1,3,15,11.220849357663038,3153.74
12.91,0,0.126,0,101.91,2009,1,1,3,15,7.8932693052435905,2588.96
12.78,0,0.07,6,143.58,2009,1,1,3,15,11.233862765041861,3411.71
13.94,0,0.147,3,158.27,2009,1,1,3,15,11.352844128828636,3974.5
14.5,2,0.06,5,192.2,1987,0,1,2,37,13.25425832701193,4794.54
8.84,0,0.017,0,85.76,1998,2,2,1,26,9.700260151566566,1337.22
11.97,2,0.034,13,127.04,2009,1,1,3,15,10.612313089967422,2890.19
14.43,2,0.108,2,159.35,1987,0,1,2,37,11.042200817684153,4106.38
14.62,2,0.064,3,150.23,2009,1,1,3,15,10.274946994049655,3962.62
15.0,0,0.083,6,170.27,1999,1,0,0,25,11.350576628224786,4459.05
14.75,0,0.042,3,220.18,1999,1,0,0,25,14.9264456647007,5423.6
13.2,0,0.138,14,159.85,2009,1,1,3,15,12.108931141580184,3838.27
10.01,2,0.055,6,125.72,1987,0,1,2,37,12.558185995405056,2420.94
12.18,0,0.102,13,111.27,2009,1,1,3,15,9.134718003447993,2614.19
12.34,2,0.085,6,145.17,2009,1,1,3,15,11.76322826351187,3344.33
